cik,name,ticker,sic,industry
1455271,"Griffin-American Healthcare REIT II, Inc.",[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1455365,COGNITION THERAPEUTICS INC,['CGTX'],2836,"""BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"""
1455650,N1 Liquidating Trust,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1455684,"TPI COMPOSITES, INC",['TPIC'],3510,"""ENGINES & TURBINES"""
1455694,"SignPath Pharma, Inc.",[],2834,"""PHARMACEUTICAL PREPARATIONS"""
1455741,"RIDGEWOOD ENERGY X FUND, LLC",[],1382,"""OIL & GAS FIELD EXPLORATION SERVICES"""
1455768,Renewable Fuel Corp,[],2860,"""INDUSTRIAL ORGANIC CHEMICALS"""
1455819,"Vape Holdings, Inc.",[],3634,"""ELECTRIC HOUSEWARES & FANS"""
1455863,AMERICOLD REALTY TRUST,['COLD'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1455926,IRONCLAD ENCRYPTION Corp,[],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1456016,"Griffin Capital Essential Asset REIT, Inc.",[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1456090,"Game Plan Holdings, Inc.",[],7374,"""SERVICES-COMPUTER PROCESSING & DATA PREPARATION"""
1456189,Leatt Corp,['LEAT'],3751,"""MOTORCYCLES, BICYCLES & PARTS"""
1456212,"BlackRidge Technology International, Inc.",[],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1456455,"PFO Global, Inc.",[],3669,"""COMMUNICATIONS EQUIPMENT, NEC"""
1456772,OFFICE PROPERTIES INCOME TRUST,"['OPI', 'OPINL']",6500,"""REAL ESTATE"""
1456802,Century Cobalt Corp.,[],6500,"""REAL ESTATE"""
1456857,"MJ Holdings, Inc.",['MJNE'],7389,"""SERVICES-BUSINESS SERVICES, NEC"""
1456993,"STRAGENICS, INC.",[],3341,"""SECONDARY SMELTING & REFINING OF NONFERROUS METALS"""
1457435,"Zentric, Inc.",[],3585,"""AIR-COND & WARM AIR HEATG EQUIP & COMM & INDL REFRIG EQUIP"""
1457543,CAREFUSION Corp,[],3841,"""SURGICAL & MEDICAL INSTRUMENTS & APPARATUS"""
1457612,"GENOCEA BIOSCIENCES, INC.",[],2836,"""BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"""
1457737,"iHeartMedia Capital I, LLC",[],4813,"""TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE)"""
1457919,RIDGEWOOD ENERGY A-1 FUND LLC,[],1382,"""OIL & GAS FIELD EXPLORATION SERVICES"""
1458023,"Flowerkist Skin Care & Cosmetics, Inc.",['FKST'],5912,"""RETAIL-DRUG STORES AND PROPRIETARY STORES"""
1458412,"CROSSFIRST BANKSHARES, INC.",['CFB'],6022,"""STATE COMMERCIAL BANKS"""
1458581,"ZENOSENSE, INC.",[],1040,"""GOLD AND SILVER ORES"""
1458631,Halberd Corp,['HALB'],8071,"""SERVICES-MEDICAL LABORATORIES"""
1458704,Plantation Corp.,[],4813,"""TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE)"""
1458868,HYPERERA INC,[],7370,"""SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."""
1458891,Noble Corp,[],1381,"""DRILLING OIL & GAS WELLS"""
1458962,"MINDBODY, Inc.",[],7374,"""SERVICES-COMPUTER PROCESSING & DATA PREPARATION"""
1459188,Charging Robotics Inc.,['CHEV'],5013,"""WHOLESALE-MOTOR VEHICLE SUPPLIES & NEW PARTS"""
1459200,"Alarm.com Holdings, Inc.",['ALRM'],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1459241,"Global Income Trust, Inc.",[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1459266,"ZS Pharma, Inc.",[],2834,"""PHARMACEUTICAL PREPARATIONS"""
1459287,SATUSA Corp,[],2080,"""BEVERAGES"""
1459417,"2U, Inc.",['TWOUQ'],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1459482,"Chineseinvestors.com, Inc.",[],8200,"""SERVICES-EDUCATIONAL SERVICES"""
1459839,"SI-BONE, Inc.",['SIBN'],3841,"""SURGICAL & MEDICAL INSTRUMENTS & APPARATUS"""
1459862,abrdn Palladium ETF Trust,['PALL'],6221,"""COMMODITY CONTRACTS BROKERS & DEALERS"""
1460198,"Kips Bay Medical, Inc.",[],3841,"""SURGICAL & MEDICAL INSTRUMENTS & APPARATUS"""
1460235,abrdn Platinum ETF Trust,['PPLT'],6221,"""COMMODITY CONTRACTS BROKERS & DEALERS"""
1460329,"Fluent, Inc.",['FLNT'],7310,"""SERVICES-ADVERTISING"""
1460602,Orgenesis Inc.,['ORGS'],2834,"""PHARMACEUTICAL PREPARATIONS"""
1460702,"Qualigen Therapeutics, Inc.",['QLGN'],2834,"""PHARMACEUTICAL PREPARATIONS"""
1460801,"Tri-Tech Holding, Inc.",[],8711,"""SERVICES-ENGINEERING SERVICES"""
1461119,CRH Medical Corp,[],8000,"""SERVICES-HEALTH SERVICES"""
1461219,GRAHAM ALTERNATIVE INVESTMENT FUND I LLC,[],6221,"""COMMODITY CONTRACTS BROKERS & DEALERS"""
1461237,GRAHAM ALTERNATIVE INVESTMENT FUND II LLC,[],6221,"""COMMODITY CONTRACTS BROKERS & DEALERS"""
1461640,HomeTown Bankshares Corp,[],6022,"""STATE COMMERCIAL BANKS"""
1461755,"Atlantic Capital Bancshares, Inc.",[],6022,"""STATE COMMERCIAL BANKS"""
1461993,"MELINTA THERAPEUTICS, INC. /NEW/",[],2834,"""PHARMACEUTICAL PREPARATIONS"""
1462013,"Gold Hill Resources, Inc.",[],5082,"""WHOLESALE-CONSTRUCTION & MINING (NO PETRO) MACHINERY & EQUIP"""
1462047,PRIME GLOBAL CAPITAL GROUP Inc,[],6500,"""REAL ESTATE"""
1462056,"Backblaze, Inc.",['BLZE'],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1462103,"MEWBOURNE ENERGY PARTNERS 09-A, L.P.",[],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
1462120,"Live Oak Bancshares, Inc.",['LOB'],6022,"""STATE COMMERCIAL BANKS"""
1462223,"Recruiter.com Group, Inc.","['RCRT', 'RCRTW']",7371,"""SERVICES-COMPUTER PROGRAMMING SERVICES"""
1462418,ALTISOURCE PORTFOLIO SOLUTIONS S.A.,['ASPS'],7380,"""SERVICES-MISCELLANEOUS BUSINESS SERVICES"""
1462506,SunGame Corp,[],7370,"""SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."""
1462566,"Biolog, Inc",[],4899,"""COMMUNICATIONS SERVICES, NEC"""
1462567,"PCS Real Return Institutional Fund, LLC",[],6221,"""COMMODITY CONTRACTS BROKERS & DEALERS"""
1462633,"Jive Software, Inc.",[],7374,"""SERVICES-COMPUTER PROCESSING & DATA PREPARATION"""
1462694,"ConnectOne Bancorp, Inc.",[],6022,"""STATE COMMERCIAL BANKS"""
1463101,"Enphase Energy, Inc.",['ENPH'],3674,"""SEMICONDUCTORS & RELATED DEVICES"""
1463172,"Zendesk, Inc.",[],7374,"""SERVICES-COMPUTER PROCESSING & DATA PREPARATION"""
1463191,"PIMI AGRO CLEANTECH, INC.",[],700,"""AGRICULTURAL SERVICES"""
1463208,"Transportation & Logistics Systems, Inc.",['TLSS'],4700,"""TRANSPORTATION SERVICES"""
1463258,"Renewable Energy Group, Inc.",[],2860,"""INDUSTRIAL ORGANIC CHEMICALS"""
1463361,"Unity Biotechnology, Inc.",['UBX'],2834,"""PHARMACEUTICAL PREPARATIONS"""
1463389,"ATEL 14, LLC",[],7359,"""SERVICES-EQUIPMENT RENTAL & LEASING, NEC"""
1463729,"Receptos, Inc.",[],2834,"""PHARMACEUTICAL PREPARATIONS"""
1463792,"Gold Torrent, Inc.",[],4899,"""COMMUNICATIONS SERVICES, NEC"""
1463833,"IDW MEDIA HOLDINGS, INC.",['IDWM'],7310,"""SERVICES-ADVERTISING"""
1463913,US Alliance Corp,[],6311,"""LIFE INSURANCE"""
1463959,"DS HEALTHCARE GROUP, INC.",[],2844,"""PERFUMES, COSMETICS & OTHER TOILET PREPARATIONS"""
1463972,Vuzix Corp,['VUZI'],3663,"""RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT"""
1464165,BetterLife Pharma Inc.,['BETRF'],2834,"""PHARMACEUTICAL PREPARATIONS"""
1464300,"ALL MARKETING SOLUTIONS, INC.",[],6794,"""PATENT OWNERS & LESSORS"""
1464343,Atlanticus Holdings Corp,"['ATLC', 'ATLCL', 'ATLCP', 'ATLCZ']",6141,"""PERSONAL CREDIT INSTITUTIONS"""
1464423,PennyMac Mortgage Investment Trust,"['PMT', 'PMT-PA', 'PMT-PB', 'PMT-PC', 'PMTU']",6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1464720,DC Industrial Liquidating Trust,[],6500,"""REAL ESTATE"""
1464766,"Epcylon Technologies, Inc.",[],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1464790,"B. Riley Financial, Inc.","['RILY', 'RILYG', 'RILYK', 'RILYL', 'RILYM', 'RILYN', 'RILYP', 'RILYT', 'RILYZ']",6282,"""INVESTMENT ADVICE"""
1464830,"Silver Falcon Mining, Inc.",[],1040,"""GOLD AND SILVER ORES"""
1464865,"Accredited Solutions, Inc.",['ASII'],2080,"""BEVERAGES"""
1464963,"First Eagle Alternative Capital BDC, Inc.",[],0,""""""
1465062,VIASPACE Green Energy Inc.,[],7330,"""SERVICES-MAILING, REPRODUCTION, COMMERCIAL ART & PHOTOGRAPHY"""
1465112,DIRECTV,[],4899,"""COMMUNICATIONS SERVICES, NEC"""
1465128,"STARWOOD PROPERTY TRUST, INC.",['STWD'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1465264,"HD SUPPLY, INC.",[],5000,"""WHOLESALE-DURABLE GOODS"""
1465470,NaturalShrimp Inc,['SHMP'],900,"""FISHING, HUNTING AND TRAPPING"""
1465509,XcelMobility Inc.,[],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1465740,TWO HARBORS INVESTMENT CORP.,"['TWO', 'TWO-PC', 'TWO-PB', 'TWO-PA']",6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1465872,VANTAGE DRILLING INTERNATIONAL,['VTDRF'],1381,"""DRILLING OIL & GAS WELLS"""
1465885,Western Asset Mortgage Capital Corp,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1466026,"Midland States Bancorp, Inc.","['MSBI', 'MSBIP']",6022,"""STATE COMMERCIAL BANKS"""
1466085,"INDEPENDENCE REALTY TRUST, INC.",['IRT'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1466225,"Resource Real Estate Opportunity REIT, Inc.",[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1466258,Trane Technologies plc,['TT'],3822,"""AUTO CONTROLS FOR REGULATING RESIDENTIAL & COMML ENVIRONMENTS"""
1466292,Cordia Bancorp Inc,[],6022,"""STATE COMMERCIAL BANKS"""
1466301,"Clovis Oncology, Inc.",[],2834,"""PHARMACEUTICAL PREPARATIONS"""
1466538,COWEN INC.,[],6211,"""SECURITY BROKERS, DEALERS & FLOTATION COMPANIES"""
1466593,Otter Tail Corp,['OTTR'],4911,"""ELECTRIC SERVICES"""
1466629,"Vacation Home Swap, Inc.",[],7370,"""SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."""
1466739,Next Galaxy Corp.,[],7361,"""SERVICES-EMPLOYMENT AGENCIES"""
1466815,"CAMBIUM LEARNING GROUP, INC.",[],2741,"""MISCELLANEOUS PUBLISHING"""
1467076,"Colony Capital, Inc.",[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1467154,"NVN Liquidation, Inc.",[],2834,"""PHARMACEUTICAL PREPARATIONS"""
1467373,Accenture plc,['ACN'],7389,"""SERVICES-BUSINESS SERVICES, NEC"""
1467434,"Petron Energy II, Inc.",[],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
1467623,"DROPBOX, INC.",['DBX'],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1467652,"Neos Therapeutics, Inc.",[],2834,"""PHARMACEUTICAL PREPARATIONS"""
1467746,Deyu Agriculture Corp.,[],2040,"""GRAIN MILL PRODUCTS"""
1467760,"Apollo Commercial Real Estate Finance, Inc.",['ARI'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1467761,"MINIM, INC.",['MINM'],3661,"""TELEPHONE & TELEGRAPH APPARATUS"""
1467845,"Kashin, Inc.",['KUSA'],8200,"""SERVICES-EDUCATIONAL SERVICES"""
1467858,General Motors Co,['GM'],3711,"""MOTOR VEHICLES & PASSENGER CAR BODIES"""
1467913,808 RENEWABLE ENERGY CORP,['RNWR'],4932,"""GAS & OTHER SERVICES COMBINED"""
1468010,"Steadfast Income REIT, Inc.",[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1468164,"Profit Planners Management, Inc.",[],7363,"""SERVICES-HELP SUPPLY SERVICES"""
1468174,Hyatt Hotels Corp,['H'],7011,"""HOTELS & MOTELS"""
1468327,"Rent the Runway, Inc.",['RENT'],5990,"""RETAIL-RETAIL STORES, NEC"""
1468328,Addus HomeCare Corp,['ADUS'],8082,"""SERVICES-HOME HEALTH CARE SERVICES"""
1468492,"Heart Test Laboratories, Inc.","['HSCS', 'HSCSW']",3842,"""ORTHOPEDIC, PROSTHETIC & SURGICAL APPLIANCES & SUPPLIES"""
1468516,AOL Inc.,[],7374,"""SERVICES-COMPUTER PROCESSING & DATA PREPARATION"""
1468639,"Vicapsys Life Sciences, Inc.",['VICP'],2834,"""PHARMACEUTICAL PREPARATIONS"""
1468666,SecureWorks Corp,['SCWX'],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1468679,American CryoStem Corp,[],8090,"""SERVICES-MISC HEALTH & ALLIED SERVICES, NEC"""
1468748,Kodiak Sciences Inc.,['KOD'],2836,"""BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"""
1468780,POWIN ENERGY CORP,[],3990,"""MISCELLANEOUS MANUFACTURING INDUSTRIES"""
1468910,Millburn Multi-Markets Fund L.P.,[],6221,"""COMMODITY CONTRACTS BROKERS & DEALERS"""
1468929,"NEXGEL, INC.","['NXGL', 'NXGLW']",3841,"""SURGICAL & MEDICAL INSTRUMENTS & APPARATUS"""
1468978,"SOUTHERN ITS INTERNATIONAL, INC.",['SITS'],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1469038,X Metaverse Inc.,['XMTI'],4813,"""TELEPHONE COMMUNICATIONS (NO RADIOTELEPHONE)"""
1469115,Ridgedale Holdings Inc.,[],6510,"""REAL ESTATE OPERATORS (NO DEVELOPERS) & LESSORS"""
1469134,"First Community Financial Partners, Inc.",[],6022,"""STATE COMMERCIAL BANKS"""
1469207,"Smartag International, Inc.",[],2080,"""BEVERAGES"""
1469284,Champion Pain Care Corp,[],6770,"""BLANK CHECKS"""
1469317,"Altegris QIM Futures Fund, L.P.",[],6221,"""COMMODITY CONTRACTS BROKERS & DEALERS"""
1469367,Sunrun Inc.,['RUN'],3690,"""MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES"""
1469372,MSG NETWORKS INC.,[],4841,"""CABLE & OTHER PAY TELEVISION SERVICES"""
1469443,"Arcadia Biosciences, Inc.",['RKDA'],100,"""AGRICULTURAL PRODUCTION-CROPS"""
1469510,Cimarex Resolute LLC,[],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
1469606,Andatee China Marine Fuel Services Corp,[],5171,"""WHOLESALE-PETROLEUM BULK STATIONS & TERMINALS"""
1469628,Hygea Holdings Corp.,[],8011,"""SERVICES-OFFICES & CLINICS OF DOCTORS OF MEDICINE"""
1469822,"KBS Legacy Partners Apartment REIT, Inc.",[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1470099,"MOBILEIRON, INC.",[],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1470205,"County Bancorp, Inc.",[],6022,"""STATE COMMERCIAL BANKS"""
1470215,Towers Watson & Co.,[],8742,"""SERVICES-MANAGEMENT CONSULTING SERVICES"""
1470550,INTERNATIONAL LEADERS CAPITAL Corp,[],6770,"""BLANK CHECKS"""
1470719,MONAR INTERNATIONAL INC.,[],5700,"""RETAIL-HOME FURNITURE, FURNISHINGS & EQUIPMENT STORES"""
1470795,"OmniAmerican Bancorp, Inc.",[],6035,"""SAVINGS INSTITUTION, FEDERALLY CHARTERED"""
1470915,"Pharmagen, Inc.",[],1000,"""METAL MINING"""
1471088,"OBA Financial Services, Inc.",[],6035,"""SAVINGS INSTITUTION, FEDERALLY CHARTERED"""
1471256,Cullen Agricultural Holding Corp,[],2080,"""BEVERAGES"""
1471261,"Cobalt International Energy, Inc.",[],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
1471265,"Northwest Bancshares, Inc.",['NWBI'],6021,"""NATIONAL COMMERCIAL BANKS"""
1471266,"Harvard Illinois Bancorp, Inc.",[],6035,"""SAVINGS INSTITUTION, FEDERALLY CHARTERED"""
1471270,ML BlueTrend FuturesAccess LLC,[],6221,"""COMMODITY CONTRACTS BROKERS & DEALERS"""
1471271,"Firemans Contractors, Inc.",[],1700,"""CONSTRUCTION - SPECIAL TRADE CONTRACTORS"""
1471302,Kemiao Garment Holding Group,[],3651,"""HOUSEHOLD AUDIO & VIDEO EQUIPMENT"""
1471387,"PMX Communities, Inc.",[],5900,"""RETAIL-MISCELLANEOUS RETAIL"""
1471717,"Logan Sound, Inc.",[],3931,"""MUSICAL INSTRUMENTS"""
1471727,Better Choice Co Inc.,['BTTR'],2080,"""BEVERAGES"""
1471781,GBT Technologies Inc.,['GTCH'],8742,"""SERVICES-MANAGEMENT CONSULTING SERVICES"""
1471824,Teucrium Commodity Trust,"['CANE', 'CORN', 'SOYB', 'TAGS', 'WEAT']",6221,"""COMMODITY CONTRACTS BROKERS & DEALERS"""
1471968,EnzymeBioSystems,[],2834,"""PHARMACEUTICAL PREPARATIONS"""
1472012,Immunome Inc.,['IMNM'],2834,"""PHARMACEUTICAL PREPARATIONS"""
1472091,PDS Biotechnology Corp,['PDSB'],2834,"""PHARMACEUTICAL PREPARATIONS"""
1472093,Athens Bancshares Corp,[],6035,"""SAVINGS INSTITUTION, FEDERALLY CHARTERED"""
1472277,KUN DE INTERNATIONAL HOLDINGS INC.,[],4731,"""ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO"""
1472343,"Sorrento Tech, Inc.",[],3826,"""LABORATORY ANALYTICAL INSTRUMENTS"""
1472468,"XT Energy Group, Inc.",[],3621,"""MOTORS & GENERATORS"""
1472494,"United States Brent Oil Fund, LP",['BNO'],6221,"""COMMODITY CONTRACTS BROKERS & DEALERS"""
1472595,R1 RCM Holdco Inc.,[],8741,"""SERVICES-MANAGEMENT SERVICES"""
1472601,RYU APPAREL INC.,[],2300,"""APPAREL & OTHER FINISHD PRODS OF FABRICS & SIMILAR MATL"""
1472635,CHINA DU KANG CO. LTD.,[],2080,"""BEVERAGES"""
1472787,First American Financial Corp,['FAF'],6361,"""TITLE INSURANCE"""
1472847,HARRISON VICKERS & WATERMAN INC,['HVCW'],5810,"""RETAIL-EATING & DRINKING PLACES"""
1472998,LeapCharger Corp,['LCCN'],700,"""AGRICULTURAL SERVICES"""
1473061,PostRock Energy Corp,[],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
1473078,Chesapeake Lodging Trust,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1473287,SMSA CRANE ACQUISITION CORP.,[],6770,"""BLANK CHECKS"""
1473334,"Nova Lifestyle, Inc.",['NVFY'],2510,"""HOUSEHOLD FURNITURE"""
1473490,"Global AI, Inc.",['GLAI'],5960,"""RETAIL-NONSTORE RETAILERS"""
1473579,NANOMIX Corp,[],2834,"""PHARMACEUTICAL PREPARATIONS"""
1473591,Sonora Resources Corp.,[],5000,"""WHOLESALE-DURABLE GOODS"""
1473597,"STR HOLDINGS, INC.",[],3081,"""UNSUPPORTED PLASTICS FILM & SHEET"""
1473654,"LevelBlox, Inc.",[],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1473844,"Stellar Bancorp, Inc.",['STEL'],6021,"""NATIONAL COMMERCIAL BANKS"""
1473971,"Citadel EFT, Inc.",[],7389,"""SERVICES-BUSINESS SERVICES, NEC"""
1474042,Baltic Trading Ltd,[],4412,"""DEEP SEA FOREIGN TRANSPORTATION OF FREIGHT"""
1474098,Pebblebrook Hotel Trust,"['PEB', 'PEB-PF', 'PEB-PE', 'PEB-PG', 'PEB-PH']",6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1474167,Cosmos Health Inc.,['COSM'],5122,"""WHOLESALE-DRUGS, PROPRIETARIES & DRUGGISTS' SUNDRIES"""
1474266,"Titanium Healthcare, Inc.",[],5912,"""RETAIL-DRUG STORES AND PROPRIETARY STORES"""
1474307,KMP Futures Fund I LLC,[],6221,"""COMMODITY CONTRACTS BROKERS & DEALERS"""
1474432,"Pure Storage, Inc.",['PSTG'],3572,"""COMPUTER STORAGE DEVICES"""
1474439,"Telenav, Inc.",[],3812,"""SEARCH, DETECTION, NAVAGATION, GUIDANCE, AERONAUTICAL SYS"""
1474459,MEGAS INC,[],6770,"""BLANK CHECKS"""
1474464,New York REIT Liquidating LLC,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1474558,"KAT EXPLORATION, INC.",['KATX'],6770,"""BLANK CHECKS"""
1474735,GENERAC HOLDINGS INC.,['GNRC'],3621,"""MOTORS & GENERATORS"""
1474777,American Farmland Co,[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1474903,"BGSF, INC.",['BGSF'],7363,"""SERVICES-HELP SUPPLY SERVICES"""
1475065,Tungsten Corp.,[],7389,"""SERVICES-BUSINESS SERVICES, NEC"""
1475115,"Eventbrite, Inc.",['EB'],7370,"""SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."""
1475273,"SOUPMAN, INC.",[],5960,"""RETAIL-NONSTORE RETAILERS"""
1475274,"RetailMeNot, Inc.",[],7310,"""SERVICES-ADVERTISING"""
1475348,Luther Burbank Corp,[],6022,"""STATE COMMERCIAL BANKS"""
1475430,JOSHUA GOLD RESOURCES INC,['JSHG'],1040,"""GOLD AND SILVER ORES"""
1475841,National Bank Holdings Corp,['NBHC'],6021,"""NATIONAL COMMERCIAL BANKS"""
1475899,Sable Natural Resources Corp,[],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
1475922,"Primerica, Inc.",['PRI'],6311,"""LIFE INSURANCE"""
1476034,Metropolitan Bank Holding Corp.,['MCB'],6022,"""STATE COMMERCIAL BANKS"""
1476045,Chatham Lodging Trust,"['CLDT', 'CLDT-PA']",6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1476150,Terreno Realty Corp,['TRNO'],6500,"""REAL ESTATE"""
1476170,Unilife Corp,[],3841,"""SURGICAL & MEDICAL INSTRUMENTS & APPARATUS"""
1476204,"Phillips Edison & Company, Inc.",['PECO'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1476246,Tropicana Entertainment Inc.,[],7011,"""HOTELS & MOTELS"""
1476264,"WashingtonFirst Bankshares, Inc.",[],6022,"""STATE COMMERCIAL BANKS"""
1476278,"MOON RIVER STUDIOS, INC.",[],7812,"""SERVICES-MOTION PICTURE & VIDEO TAPE PRODUCTION"""
1476638,"Rackwise, Inc.",[],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1476651,"FCB FINANCIAL HOLDINGS, INC.",[],6021,"""NATIONAL COMMERCIAL BANKS"""
1476719,"Crumbs Bake Shop, Inc.",[],5400,"""RETAIL-FOOD STORES"""
1476765,"GOLUB CAPITAL BDC, Inc.",['GBDC'],0,""""""
1476840,"Expensify, Inc.",['EXFY'],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1476963,"Scorpius Holdings, Inc.",['SCPX'],2834,"""PHARMACEUTICAL PREPARATIONS"""
1477009,TREES Corp (Colorado),['CANN'],5912,"""RETAIL-DRUG STORES AND PROPRIETARY STORES"""
1477032,PROSPECT GLOBAL RESOURCES INC.,[],1520,"""GENERAL BLDG CONTRACTORS - RESIDENTIAL BLDGS"""
1477168,"Star Mountain Resources, Inc.",[],1000,"""METAL MINING"""
1477200,Rocket Fuel Inc.,[],7370,"""SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."""
1477246,S&W Seed Co,['SANW'],100,"""AGRICULTURAL PRODUCTION-CROPS"""
1477294,Sensata Technologies Holding plc,['ST'],3823,"""INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"""
1477333,"Cloudflare, Inc.",['NET'],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1477425,"SendGrid, Inc.",[],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1477449,"Teladoc Health, Inc.",['TDOC'],8011,"""SERVICES-OFFICES & CLINICS OF DOCTORS OF MEDICINE"""
1477472,"Active Health Foods, Inc.",[],2060,"""SUGAR & CONFECTIONERY PRODUCTS"""
1477720,"Asana, Inc.",['ASAN'],7372,"""SERVICES-PREPACKAGED SOFTWARE"""
1477776,ATTUNE RTD,[],3823,"""INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL"""
1477815,"Sweetgreen, Inc.",['SG'],5812,"""RETAIL-EATING PLACES"""
1477845,"Annovis Bio, Inc.",['ANVS'],2834,"""PHARMACEUTICAL PREPARATIONS"""
1477960,Catalyst Crew Technologies Corp.,['CBBB'],7370,"""SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."""
1477968,"Fairmount Bancorp, Inc.",[],6035,"""SAVINGS INSTITUTION, FEDERALLY CHARTERED"""
1478069,CONTRAFECT Corp,['CFRXQ'],2834,"""PHARMACEUTICAL PREPARATIONS"""
1478087,"VIM BEVERAGE, INC.",[],2080,"""BEVERAGES"""
1478121,Pfenex Inc.,[],2834,"""PHARMACEUTICAL PREPARATIONS"""
1478132,AUXILLIUM ENERGY INC.,[],1311,"""CRUDE PETROLEUM & NATURAL GAS"""
1478242,IQVIA HOLDINGS INC.,['IQV'],8731,"""SERVICES-COMMERCIAL PHYSICAL & BIOLOGICAL RESEARCH"""
1478259,"Medbook World, Inc",[],6770,"""BLANK CHECKS"""
1478320,Adaptive Biotechnologies Corp,['ADPT'],2836,"""BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)"""
1478454,"Eagle Bancorp Montana, Inc.",['EBMT'],6022,"""STATE COMMERCIAL BANKS"""
1478484,"zulily, inc.",[],5961,"""RETAIL-CATALOG & MAIL-ORDER HOUSES"""
1478682,"Empire Post Media, Inc.",[],7812,"""SERVICES-MOTION PICTURE & VIDEO TAPE PRODUCTION"""
1478725,Virtus Oil & Gas Corp.,[],1381,"""DRILLING OIL & GAS WELLS"""
1478726,CHARTER FINANCIAL CORP,[],6035,"""SAVINGS INSTITUTION, FEDERALLY CHARTERED"""
1478950,"Excel Trust, Inc.",[],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1479000,Viva Entertainment Group Inc.,[],4841,"""CABLE & OTHER PAY TELEVISION SERVICES"""
1479014,Healthway Shopping Network,[],5960,"""RETAIL-NONSTORE RETAILERS"""
1479046,"Tropicana Las Vegas Hotel & Casino, Inc.",[],7011,"""HOTELS & MOTELS"""
1479094,"STAG Industrial, Inc.",['STAG'],6798,"""REAL ESTATE INVESTMENT TRUSTS"""
1479142,"Alon Refining Krotz Springs, Inc.",[],2911,"""PETROLEUM REFINING"""
1479239,Kama Resources Inc.,[],6770,"""BLANK CHECKS"""
